transaction_id,customer_id,customer_name,product_id,product_name,category,city,purchase_location,transaction_date,quantity,price,discount,payment_method,payment_status,email_masked,phone_masked,revenue
2027,569,Lindsay Levine,108,Mixer Grinder,Home Appliances,Mumbai,offline,2025-05-23,3,15000.0,0.3,NetBanking,successful,L********@gmail.com,61******18,31499.999999999996
2028,350,Gregory Knapp,103,Shirt,Clothing,Chennai,offline,2025-12-28,1,1300.0,0.2,UPI,successful,G***********@yahoo.com,93******47,1040.0
2029,978,Nicole George,101,Laptop,Electronics,Delhi,online,2025-08-28,1,250000.0,0.3,Card,successful,N***********@gmail.com,83******50,175000.0
2030,174,Jeffrey Lamb,105,Tv,Electronics,Hyderabad,online,2026-03-09,4,45000.0,0.05,Cash,successful,J********@gmail.com,77******42,171000.0
2031,88,Alex Mccullough,101,Laptop,Electronics,Chennai,offline,2025-11-19,3,250000.0,0.2,UPI,successful,A*****@gmail.com,95******31,600000.0
2031,88,Alex Mccullough,101,Laptop,Electronics,Chennai,offline,2025-11-19,3,250000.0,0.2,UPI,failed,A*****@gmail.com,95******31,600000.0
2032,356,Larry Mercado,102,Phone,Electronics,Hyderabad,offline,2026-02-11,3,70000.0,0.3,Card,successful,L***********@gmail.com,69******20,147000.0
2033,895,Aaron Foster,109,Refrigerator,Home Appliances,Bangalore,online,2025-06-29,4,65000.0,0.35,UPI,successful,A**********@gmail.com,69******93,169000.0
2034,850,Zachary Abbott,104,Shoes,Clothing,Chennai,online,2026-02-02,1,8000.0,0.15,NetBanking,successful,Z********@gmail.com,85******17,6800.0
2035,814,Donna Bennett,102,Phone,Electronics,Hyderabad,online,2025-09-12,5,70000.0,0.25,UPI,successful,D***********@gmail.com,81******67,262500.0
2036,884,Isaac Byrd,103,Shirt,Clothing,Delhi,online,2025-09-22,2,1300.0,0.25,UPI,successful,I********@gmail.com,63******08,1950.0
2037,45,Tasha Baker,102,Phone,Electronics,Delhi,offline,2026-01-06,2,70000.0,0.3,Card,successful,T*********@gmail.com,75******43,98000.0
2038,934,Brandi Phillips,105,Tv,Electronics,Hyderabad,offline,2025-07-10,4,45000.0,0.25,Card,successful,B*******@gmail.com,96******09,135000.0
2039,216,Patricia Myers,104,Shoes,Clothing,Chennai,online,2026-04-10,3,8000.0,0.05,UPI,successful,P************@gmail.com,88******11,22800.0
2040,57,Charles Henderson,110,Microwave,Home Appliances,Hyderabad,online,2025-08-14,5,45000.0,0.35,Cash,successful,C***************@outlook.com,93******72,146250.0
2041,814,Donna Bennett,102,Phone,Electronics,Hyderabad,offline,2025-04-30,2,70000.0,0.1,NetBanking,successful,D***********@gmail.com,81******67,126000.0
2042,308,Lori Bowen,107,Dining Table,Furniture,Mumbai,offline,2025-02-10,1,50000.0,0.05,Card,successful,L********@gmail.com,64******14,47500.0
2043,176,Robin Scott,110,Microwave,Home Appliances,Chennai,offline,2026-01-30,2,45000.0,0.35,NetBanking,successful,R*********@outlook.com,61******05,58500.0
2044,409,Elizabeth Watson,104,Shoes,Clothing,Bangalore,offline,2025-06-15,3,8000.0,0.15,Card,successful,E**************@outlook.com,61******29,20400.0
2045,804,Tiffany Caldwell,106,Sofa,Furniture,Bangalore,online,2026-03-23,5,80000.0,0.4,Card,successful,T**************@outlook.com,83******53,240000.0
2046,166,David Simmons,103,Shirt,Clothing,Bangalore,offline,2026-02-13,4,1300.0,0.4,Cash,successful,D******@gmail.com,77******94,3120.0
2047,189,Melinda Rodriguez,102,Phone,Electronics,Chennai,offline,2025-07-29,3,70000.0,0.05,Card,successful,M***************@outlook.com,82******97,199500.0
2048,635,Kelly Anderson,107,Dining Table,Furniture,Delhi,online,2025-08-14,3,50000.0,0.2,Cash,successful,K************@outlook.com,71******94,120000.0
2049,325,Theresa Villarreal,102,Phone,Electronics,Bangalore,online,2025-09-27,5,70000.0,0.15,Cash,successful,T****************@yahoo.com,70******24,297500.0
2050,328,Anna Chase,110,Microwave,Home Appliances,Mumbai,online,2025-11-02,3,45000.0,0.2,NetBanking,successful,A********@outlook.com,62******97,108000.0
2051,879,Andrew Johnston,107,Dining Table,Furniture,Mumbai,offline,2025-07-17,4,50000.0,0.05,UPI,successful,A*************@yahoo.com,92******66,190000.0
2052,714,Scott Lane,106,Sofa,Furniture,Mumbai,online,2025-09-12,1,80000.0,0.3,Card,successful,S********@gmail.com,99******50,56000.0
2053,86,Rachel Gonzales,107,Dining Table,Furniture,Mumbai,offline,2026-02-01,2,50000.0,0.25,NetBanking,successful,R*************@yahoo.com,64******51,75000.0
2054,180,Chelsea Meyer,106,Sofa,Furniture,Bangalore,offline,2026-04-03,2,80000.0,0.25,NetBanking,successful,C***********@yahoo.com,63******60,120000.0
2055,682,Crystal Mccarthy,101,Laptop,Electronics,Delhi,offline,2025-10-13,3,250000.0,0.05,NetBanking,successful,C********@gmail.com,75******26,712500.0
2056,713,Jason Griffin,108,Mixer Grinder,Home Appliances,Hyderabad,online,2025-04-26,1,15000.0,0.35,NetBanking,successful,J******@gmail.com,89******07,9750.0
2057,541,Melissa Perez,102,Phone,Electronics,Delhi,online,2025-10-07,2,70000.0,0.05,NetBanking,successful,M********@gmail.com,83******72,133000.0
2058,825,Jose Rodriguez,101,Laptop,Electronics,Bangalore,online,2025-07-06,5,250000.0,0.05,Cash,successful,J************@outlook.com,92******68,1187500.0
2058,825,Jose Rodriguez,101,Laptop,Electronics,Bangalore,online,2025-07-06,5,250000.0,0.05,Cash,failed,J************@outlook.com,92******68,1187500.0
2059,284,Erin Richmond,102,Phone,Electronics,Chennai,online,2025-07-10,1,70000.0,0.15,UPI,successful,E***********@gmail.com,92******78,59500.0
2060,856,Suzanne Carroll,106,Sofa,Furniture,Bangalore,online,2025-05-06,4,80000.0,0.4,NetBanking,successful,S*************@outlook.com,89******08,192000.0
2061,858,Kristina Stewart,106,Sofa,Furniture,Hyderabad,online,2025-10-02,3,80000.0,0.1,NetBanking,successful,K**************@yahoo.com,85******97,216000.0
2062,165,Rebecca Hays,102,Phone,Electronics,Hyderabad,online,2026-01-08,5,70000.0,0.2,UPI,successful,R**********@outlook.com,93******79,280000.0
2063,872,David Miller,107,Dining Table,Furniture,Mumbai,offline,2025-09-09,4,50000.0,0.35,Card,successful,D**********@yahoo.com,87******05,130000.0
2064,878,Sarah Brown,101,Laptop,Electronics,Chennai,online,2025-12-17,3,250000.0,0.25,Cash,successful,S*********@yahoo.com,97******98,562500.0
2065,134,Marie Thomas,107,Dining Table,Furniture,Bangalore,online,2025-07-18,3,50000.0,0.25,NetBanking,successful,M**********@outlook.com,79******77,112500.0
2066,655,Julie Todd,104,Shoes,Clothing,Delhi,offline,2026-04-09,4,8000.0,0.4,Cash,successful,J********@yahoo.com,98******56,19200.0
2067,34,Rachel Ball,104,Shoes,Clothing,Hyderabad,offline,2026-06-03,1,8000.0,0.3,UPI,successful,R*********@outlook.com,63******91,5600.0
2068,816,Erika Martin,105,Tv,Electronics,Delhi,offline,2025-06-07,1,45000.0,0.1,Card,successful,E**********@yahoo.com,70******45,40500.0
2069,791,April Anderson,105,Tv,Electronics,Hyderabad,offline,2026-01-05,1,45000.0,0.4,UPI,successful,A************@gmail.com,86******29,27000.0
2070,283,Anna Bernard,107,Dining Table,Furniture,Chennai,online,2025-07-24,2,50000.0,0.15,Cash,successful,A**********@gmail.com,77******42,85000.0
2071,803,Michelle Lewis,101,Laptop,Electronics,Chennai,online,2025-09-14,5,250000.0,0.2,UPI,successful,M************@outlook.com,85******86,1000000.0
2072,224,Benjamin Reyes,105,Tv,Electronics,Mumbai,offline,2025-12-08,2,45000.0,0.2,Cash,successful,B*********@gmail.com,77******09,72000.0
2073,137,Kathleen Douglas,107,Dining Table,Furniture,Mumbai,offline,2025-09-27,3,50000.0,0.35,Cash,successful,K**************@yahoo.com,80******44,97500.0
2074,168,Joyce Robertson,106,Sofa,Furniture,Mumbai,online,2025-09-14,4,80000.0,0.15,Card,successful,J*************@yahoo.com,78******17,272000.0
2075,935,Samantha Brewer,108,Mixer Grinder,Home Appliances,Mumbai,online,2026-04-03,2,15000.0,0.2,Cash,successful,S*************@outlook.com,92******24,24000.0
2076,821,Margaret Parker,107,Dining Table,Furniture,Delhi,online,2026-03-29,3,50000.0,0.25,UPI,successful,M*********@gmail.com,98******68,112500.0
2077,245,Brittany Harris,109,Refrigerator,Home Appliances,Delhi,online,2025-03-10,1,65000.0,0.15,UPI,successful,B*********@gmail.com,89******97,55250.0
2078,902,Logan Reyes,101,Laptop,Electronics,Mumbai,offline,2025-12-16,1,250000.0,0.3,NetBanking,successful,L*********@outlook.com,92******31,175000.0
2079,495,John Cummings,110,Microwave,Home Appliances,Hyderabad,online,2025-09-01,3,45000.0,0.25,UPI,successful,J***********@yahoo.com,88******25,101250.0
2080,109,Michael Walker,104,Shoes,Clothing,Mumbai,online,2025-06-23,4,8000.0,0.4,UPI,successful,M************@yahoo.com,99******71,19200.0
2081,495,John Cummings,103,Shirt,Clothing,Hyderabad,offline,2025-11-04,4,1300.0,0.25,NetBanking,successful,J***********@yahoo.com,88******25,3900.0
2082,557,Joseph Cowan,107,Dining Table,Furniture,Hyderabad,online,2025-08-21,1,50000.0,0.25,NetBanking,successful,J**********@gmail.com,64******09,37500.0
2083,379,Andres Stokes,102,Phone,Electronics,Mumbai,online,2025-06-05,2,70000.0,0.1,Cash,successful,A***********@yahoo.com,81******61,126000.0
2084,349,Joel Baker,102,Phone,Electronics,Bangalore,online,2025-08-28,2,70000.0,0.3,Card,successful,J********@outlook.com,80******93,98000.0
2085,611,Robert Lucas,106,Sofa,Furniture,Mumbai,offline,2026-03-31,1,80000.0,0.25,NetBanking,successful,R*******@gmail.com,69******73,60000.0
2086,402,Patricia Herring,109,Refrigerator,Home Appliances,Bangalore,online,2025-08-23,2,65000.0,0.2,Card,successful,P*********@gmail.com,83******34,104000.0
2087,530,Mark Fowler,101,Laptop,Electronics,Delhi,online,2025-12-31,5,250000.0,0.15,NetBanking,successful,M*********@outlook.com,68******63,1062500.0
2087,530,Mark Fowler,101,Laptop,Electronics,Delhi,online,2025-12-31,5,250000.0,0.15,NetBanking,failed,M*********@outlook.com,68******63,1062500.0
2088,508,Jesus Decker,104,Shoes,Clothing,Bangalore,online,2026-03-27,3,8000.0,0.05,NetBanking,successful,J**********@gmail.com,69******92,22800.0
2089,141,Brooke Nunez,110,Microwave,Home Appliances,Bangalore,online,2025-06-02,1,45000.0,0.25,Card,successful,B*******@gmail.com,80******05,33750.0
2090,559,Todd Stevens,103,Shirt,Clothing,Hyderabad,offline,2025-06-30,3,1300.0,0.35,NetBanking,successful,T**********@outlook.com,74******69,2535.0
2091,934,Brandi Phillips,106,Sofa,Furniture,Hyderabad,offline,2026-03-08,3,80000.0,0.05,Card,successful,B*******@gmail.com,96******09,228000.0
2092,981,Christine Harper,105,Tv,Electronics,Mumbai,online,2025-06-21,3,45000.0,0.25,Card,successful,C**********@gmail.com,68******39,101250.0
2093,81,Michael Wagner,109,Refrigerator,Home Appliances,Chennai,online,2025-10-11,4,65000.0,0.05,NetBanking,successful,M************@yahoo.com,97******74,247000.0
2094,542,Angela Martin,107,Dining Table,Furniture,Chennai,online,2025-06-15,1,50000.0,0.2,Card,successful,A***********@outlook.com,66******87,40000.0
2095,375,Jessica Harrell,108,Mixer Grinder,Home Appliances,Chennai,online,2025-07-26,4,15000.0,0.05,Card,successful,J*************@gmail.com,61******67,57000.0
2096,141,Brooke Nunez,106,Sofa,Furniture,Bangalore,offline,2025-07-11,1,80000.0,0.1,UPI,successful,B*******@gmail.com,80******05,72000.0
2097,703,David Austin,108,Mixer Grinder,Home Appliances,Delhi,online,2025-09-18,1,15000.0,0.35,UPI,successful,D**********@yahoo.com,68******95,9750.0
2098,459,Jason Moreno,104,Shoes,Clothing,Mumbai,online,2026-01-17,1,8000.0,0.35,UPI,successful,J**********@gmail.com,67******01,5200.0
2099,938,Mary Rogers,102,Phone,Electronics,Hyderabad,online,2025-12-10,1,70000.0,0.25,NetBanking,successful,M*********@gmail.com,97******23,52500.0
2100,667,Kelsey Mendoza,110,Microwave,Home Appliances,Bangalore,online,2025-07-23,1,45000.0,0.25,UPI,successful,K************@outlook.com,75******12,33750.0
2101,119,Dana Castro,102,Phone,Electronics,Delhi,online,2025-11-16,1,70000.0,0.15,Cash,successful,D*********@yahoo.com,97******72,59500.0
2102,87,Peter Silva,104,Shoes,Clothing,Chennai,offline,2025-08-27,4,8000.0,0.25,NetBanking,successful,P*********@outlook.com,72******54,24000.0
2103,771,Matthew Greer,108,Mixer Grinder,Home Appliances,Bangalore,online,2025-04-26,3,15000.0,0.2,Card,successful,M***********@yahoo.com,82******12,36000.0
2104,950,Cheyenne Mason,105,Tv,Electronics,Delhi,offline,2025-04-18,3,45000.0,0.05,UPI,successful,C************@yahoo.com,73******31,128250.0
2105,305,Zachary Cabrera,104,Shoes,Clothing,Delhi,online,2025-05-28,5,8000.0,0.05,Cash,successful,Z*************@outlook.com,80******96,38000.0
2106,550,Raymond Martinez,101,Laptop,Electronics,Chennai,offline,2025-11-09,2,250000.0,0.35,UPI,successful,R********@gmail.com,71******50,325000.0
2107,415,Jackson Kaiser,106,Sofa,Furniture,Delhi,online,2025-06-16,5,80000.0,0.1,UPI,successful,J************@gmail.com,80******05,360000.0
2108,778,Angela Park,107,Dining Table,Furniture,Mumbai,online,2026-01-22,2,50000.0,0.25,Card,successful,A*********@outlook.com,73******96,75000.0
2109,616,Misty Gregory,107,Dining Table,Furniture,Bangalore,online,2025-12-24,2,50000.0,0.25,UPI,successful,M***********@gmail.com,72******56,75000.0
2110,961,Derek Hall,105,Tv,Electronics,Hyderabad,online,2025-09-27,5,45000.0,0.15,NetBanking,successful,D******@gmail.com,74******75,191250.0
2111,620,Alexander Meyer,109,Refrigerator,Home Appliances,Mumbai,offline,2025-09-30,1,65000.0,0.2,UPI,successful,A*************@yahoo.com,95******57,52000.0
2112,99,Maria Mathews,104,Shoes,Clothing,Mumbai,online,2025-08-31,5,8000.0,0.4,UPI,successful,M***********@gmail.com,91******64,24000.0
2113,334,Brenda Gonzales,108,Mixer Grinder,Home Appliances,Chennai,online,2026-08-03,4,15000.0,0.2,UPI,successful,B*************@gmail.com,90******83,48000.0
2114,182,Kathleen Castro,102,Phone,Electronics,Hyderabad,online,2025-05-05,4,70000.0,0.05,UPI,successful,K*************@outlook.com,88******67,266000.0
2115,628,Kelly Turner,109,Refrigerator,Home Appliances,Chennai,online,2026-02-24,1,65000.0,0.1,UPI,successful,K**********@gmail.com,81******26,58500.0
2116,687,Robert Estrada,103,Shirt,Clothing,Hyderabad,offline,2025-10-23,3,1300.0,0.2,NetBanking,successful,R************@yahoo.com,86******73,3120.0
2117,13,Jay Knight,101,Laptop,Electronics,Bangalore,online,2025-11-30,3,250000.0,0.25,NetBanking,successful,J********@gmail.com,69******70,562500.0
2118,272,Gary Gilbert,109,Refrigerator,Home Appliances,Delhi,offline,2026-03-31,1,65000.0,0.3,UPI,successful,G**********@gmail.com,85******25,45500.0
2119,553,Veronica Davis,107,Dining Table,Furniture,Mumbai,offline,2025-05-02,3,50000.0,0.25,Card,successful,V************@gmail.com,96******72,112500.0
2120,72,Michael Wood,105,Tv,Electronics,Chennai,online,2025-11-15,4,45000.0,0.3,NetBanking,successful,M********@gmail.com,83******77,125999.99999999999
2121,964,Amy Brown,101,Laptop,Electronics,Mumbai,offline,2025-05-18,3,250000.0,0.35,NetBanking,successful,A*******@yahoo.com,69******26,487500.0
2122,890,Holly Mckay,101,Laptop,Electronics,Chennai,online,2026-07-02,4,250000.0,0.2,NetBanking,successful,H*********@yahoo.com,66******94,800000.0
2123,165,Rebecca Hays,104,Shoes,Clothing,Hyderabad,online,2025-05-18,1,8000.0,0.25,UPI,successful,R**********@outlook.com,93******79,6000.0
2124,183,Paul Gomez,107,Dining Table,Furniture,Hyderabad,offline,2025-06-13,5,50000.0,0.15,NetBanking,successful,P********@yahoo.com,88******50,212500.0
2125,113,Patricia Carlson,103,Shirt,Clothing,Delhi,online,2025-10-30,4,1300.0,0.1,Cash,successful,P**************@outlook.com,85******59,4680.0
2126,867,Jeffrey Sanders,109,Refrigerator,Home Appliances,Chennai,offline,2025-07-16,2,65000.0,0.3,UPI,successful,J*************@gmail.com,96******32,91000.0
2127,334,Brenda Gonzales,108,Mixer Grinder,Home Appliances,Chennai,offline,2026-04-05,4,15000.0,0.3,Cash,successful,B*************@gmail.com,90******83,42000.0
2128,874,Samuel Patel,105,Tv,Electronics,Mumbai,online,2025-06-09,2,45000.0,0.3,Cash,successful,S*******@gmail.com,68******67,62999.99999999999
2129,3,Marc Carter,110,Microwave,Home Appliances,Delhi,online,2025-08-04,2,45000.0,0.1,UPI,successful,M*********@yahoo.com,80******72,81000.0
2130,193,Mary White,106,Sofa,Furniture,Bangalore,offline,2026-03-20,4,80000.0,0.15,UPI,successful,M********@yahoo.com,83******94,272000.0
2131,712,Laura Rogers,101,Laptop,Electronics,Hyderabad,offline,2025-08-20,4,250000.0,0.2,Card,successful,L**********@outlook.com,65******95,800000.0
2132,981,Christine Harper,110,Microwave,Home Appliances,Mumbai,online,2026-02-23,1,45000.0,0.1,NetBanking,successful,C**********@gmail.com,68******39,40500.0
2133,462,Steven Perry,110,Microwave,Home Appliances,Bangalore,online,2026-12-03,2,45000.0,0.05,Card,successful,S**********@yahoo.com,69******79,85500.0
2134,822,Christine Rivera,104,Shoes,Clothing,Hyderabad,offline,2025-01-11,1,8000.0,0.3,UPI,successful,C**************@yahoo.com,66******21,5600.0
2134,822,Christine Rivera,104,Shoes,Clothing,Hyderabad,offline,2025-01-11,1,8000.0,0.3,UPI,failed,C**************@yahoo.com,66******21,5600.0
2135,530,Mark Fowler,108,Mixer Grinder,Home Appliances,Delhi,offline,2025-07-02,3,15000.0,0.2,NetBanking,successful,M*********@outlook.com,68******63,36000.0
2136,146,Jose Thomas,108,Mixer Grinder,Home Appliances,Bangalore,online,2025-06-19,2,15000.0,0.2,Card,successful,J*********@outlook.com,83******63,24000.0
2137,965,Donald Poole,110,Microwave,Home Appliances,Mumbai,online,2025-12-26,1,45000.0,0.25,Cash,successful,D**********@yahoo.com,71******35,33750.0
2138,406,Gregory Nelson,105,Tv,Electronics,Delhi,offline,2025-09-30,4,45000.0,0.15,Card,successful,G********@gmail.com,64******67,153000.0
2139,68,Stephanie Scott,102,Phone,Electronics,Chennai,offline,2025-09-30,1,70000.0,0.15,NetBanking,successful,S*********@gmail.com,95******89,59500.0
2140,636,Christopher Clark,103,Shirt,Clothing,Mumbai,offline,2026-03-19,5,1300.0,0.2,Card,successful,C************@gmail.com,76******66,5200.0
2141,774,Antonio Evans,107,Dining Table,Furniture,Hyderabad,offline,2025-08-12,2,50000.0,0.1,NetBanking,successful,A********@gmail.com,71******42,90000.0
2142,852,Morgan Lewis,105,Tv,Electronics,Mumbai,online,2025-09-20,1,45000.0,0.2,Card,successful,M*******@gmail.com,69******87,36000.0
2143,239,Tyler Greene,106,Sofa,Furniture,Delhi,online,2025-12-18,4,80000.0,0.15,UPI,successful,T**********@gmail.com,81******07,272000.0
2144,236,Frank Gray,104,Shoes,Clothing,Bangalore,online,2026-07-02,3,8000.0,0.15,NetBanking,successful,F******@gmail.com,98******32,20400.0
2145,6,Eric Turner,102,Phone,Electronics,Hyderabad,online,2025-10-22,5,70000.0,0.3,NetBanking,successful,E*********@outlook.com,77******82,244999.99999999997
2146,735,Elizabeth Kemp,109,Refrigerator,Home Appliances,Bangalore,offline,2025-04-27,3,65000.0,0.1,Card,successful,E************@yahoo.com,65******68,175500.0
2147,283,Anna Bernard,109,Refrigerator,Home Appliances,Chennai,offline,2025-09-16,5,65000.0,0.3,UPI,successful,A**********@gmail.com,77******42,227500.0
2148,963,Laura Stevenson,103,Shirt,Clothing,Chennai,online,2026-02-07,3,1300.0,0.3,Cash,successful,L*************@outlook.com,75******05,2730.0
2149,1,Karen Pollard,103,Shirt,Clothing,Hyderabad,offline,2025-10-16,4,1300.0,0.2,NetBanking,successful,K***********@yahoo.com,71******63,4160.0
